"racename","driver","startlap","interrupt"
"2012china","pdelarosa",18,NA
"2012china","pdelarosa",32,NA
"2012china","bsenna",1,NA
"2012china","bsenna",13,NA
"2012china","bsenna",30,NA
"2012china","jvergne",1,NA
"2012china","jvergne",12,NA
"2012china","jvergne",29,NA
"2012china","jvergne",42,NA
"2012china","rgrosjean",1,NA
"2012china","rgrosjean",12,NA
"2012china","rgrosjean",33,NA
"2012china","kraikkonen",1,NA
"2012china","kraikkonen",11,NA
"2012china","kraikkonen",29,NA
"2012china","cpic",1,NA
"2012china","cpic",20,NA
"2012china","cpic",38,NA
"2012china","jbutton",1,NA
"2012china","jbutton",12,NA
"2012china","jbutton",25,NA
"2012china","jbutton",40,NA
"2012china","falonso",1,NA
"2012china","falonso",13,NA
"2012china","falonso",28,NA
"2012china","falonso",39,NA
"2012china","fmassa",1,NA
"2012china","fmassa",19,NA
"2012china","fmassa",42,NA
"2012china","mschumacher",1,NA
"2012china","nrosberg",1,NA
"2012china","nrosberg",14,NA
"2012china","nrosberg",35,NA
"2012bahrain","svettel",1,NA
"2012bahrain","svettel",12,NA
"2012bahrain","svettel",26,NA
"2012bahrain","svettel",40,NA
"2012bahrain","vpetrov",1,NA
"2012bahrain","vpetrov",11,NA
"2012bahrain","vpetrov",24,NA
"2012bahrain","vpetrov",40,NA
"2012bahrain","pmaldonado",1,NA
"2012bahrain","pmaldonado",12,NA
"2012bahrain","pmaldonado",24,NA
"2012bahrain","pdiresta",1,NA
"2012bahrain","pdiresta",15,NA
"2012bahrain","pdiresta",34,NA
"2012bahrain","nhulkenberg",1,NA
"2012bahrain","nhulkenberg",10,NA
"2012bahrain","nhulkenberg",20,NA
"2012bahrain","nhulkenberg",37,NA
"2012bahrain","kkobayashi",1,NA
"2012bahrain","kkobayashi",15,NA
"2012bahrain","kkobayashi",32,NA
"2012bahrain","kkobayashi",51,NA
"2012bahrain","sperez",1,NA
"2012bahrain","sperez",10,NA
"2012bahrain","sperez",22,NA
"2012bahrain","sperez",38,NA
"2012bahrain","mwebber",1,NA
"2012bahrain","mwebber",10,NA
"2012bahrain","mwebber",24,NA
"2012bahrain","mwebber",40,NA
"2012bahrain","dricciardo",1,NA
"2012bahrain","dricciardo",8,NA
"2012bahrain","dricciardo",24,NA
"2012bahrain","dricciardo",39,NA
"2012bahrain","hkovalainen",1,NA
"2012bahrain","hkovalainen",2,NA
"2012bahrain","hkovalainen",14,NA
"2012bahrain","hkovalainen",26,NA
"2012bahrain","hkovalainen",39,NA
"2012bahrain","nkarthikeyan",1,NA
"2012bahrain","nkarthikeyan",11,NA
"2012bahrain","nkarthikeyan",22,NA
"2012bahrain","nkarthikeyan",33,NA
"2012bahrain","nkarthikeyan",46,NA
"2012bahrain","tglock",1,NA
"2012bahrain","tglock",11,NA
"2012bahrain","tglock",24,NA
"2012bahrain","tglock",39,NA
"2012bahrain","lhamilton",1,NA
"2012bahrain","lhamilton",10,NA
"2012bahrain","lhamilton",24,NA
"2012bahrain","lhamilton",37,NA
"2012bahrain","pdelarosa",1,NA
"2012bahrain","pdelarosa",10,NA
"2012bahrain","pdelarosa",23,NA
"2012bahrain","pdelarosa",39,NA
"2012bahrain","bsenna",1,NA
"2012bahrain","bsenna",10,NA
"2012bahrain","bsenna",25,NA
"2012bahrain","bsenna",39,NA
"2012bahrain","jvergne",1,NA
"2012bahrain","jvergne",11,NA
"2012bahrain","jvergne",26,NA
"2012bahrain","jvergne",41,NA
"2012bahrain","rgrosjean",1,NA
"2012bahrain","rgrosjean",11,NA
"2012bahrain","rgrosjean",26,NA
"2012bahrain","rgrosjean",41,NA
"2012bahrain","kraikkonen",1,NA
"2012bahrain","kraikkonen",12,NA
"2012bahrain","kraikkonen",25,NA
"2012bahrain","kraikkonen",40,NA
"2012bahrain","cpic",1,NA
"2012bahrain","cpic",13,NA
"2012bahrain","jbutton",1,NA
"2012bahrain","jbutton",9,NA
"2012bahrain","jbutton",23,NA
"2012bahrain","jbutton",38,NA
"2012bahrain","jbutton",54,NA
"2012bahrain","falonso",1,NA
"2012bahrain","falonso",10,NA
"2012bahrain","falonso",24,NA
"2012bahrain","falonso",38,NA
"2012bahrain","fmassa",1,NA
"2012bahrain","fmassa",9,NA
"2012bahrain","fmassa",23,NA
"2012bahrain","fmassa",39,NA
"2012bahrain","mschumacher",1,NA
"2012bahrain","mschumacher",10,NA
"2012bahrain","mschumacher",24,NA
"2012bahrain","mschumacher",38,NA
"2012bahrain","nrosberg",1,NA
"2012bahrain","nrosberg",9,NA
"2012bahrain","nrosberg",23,NA
"2012bahrain","nrosberg",37,NA
"2012spain","svettel",1,NA
"2012spain","svettel",8,NA
"2012spain","svettel",28,NA
"2012spain","svettel",43,NA
"2012spain","vpetrov",1,NA
"2012spain","vpetrov",11,NA
"2012spain","vpetrov",29,NA
"2012spain","vpetrov",45,NA
"2012spain","pmaldonado",1,NA
"2012spain","pmaldonado",12,NA
"2012spain","pmaldonado",25,NA
"2012spain","pmaldonado",42,NA
"2012spain","pdiresta",1,NA
"2012spain","pdiresta",10,NA
"2012spain","pdiresta",24,NA
"2012spain","pdiresta",43,NA
"2012spain","nhulkenberg",1,NA
"2012spain","nhulkenberg",11,NA
"2012spain","nhulkenberg",20,NA
"2012spain","nhulkenberg",40,NA
"2012spain","kkobayashi",1,NA
"2012spain","kkobayashi",9,NA
"2012spain","kkobayashi",27,NA
"2012spain","kkobayashi",42,NA
"2012spain","sperez",1,NA
"2012spain","sperez",2,NA
"2012spain","sperez",18,NA
"2012spain","mwebber",1,NA
"2012spain","mwebber",7,NA
"2012spain","mwebber",18,NA
"2012spain","mwebber",41,NA
"2012spain","dricciardo",1,NA
"2012spain","dricciardo",12,NA
"2012spain","dricciardo",26,NA
"2012spain","dricciardo",40,NA
"2012spain","hkovalainen",1,NA
"2012spain","hkovalainen",14,NA
"2012spain","hkovalainen",28,NA
"2012spain","hkovalainen",44,NA
"2012spain","nkarthikeyan",1,NA
"2012spain","nkarthikeyan",12,NA
"2012spain","tglock",1,NA
"2012spain","tglock",15,NA
"2012spain","tglock",27,NA
"2012spain","tglock",48,NA
"2012spain","lhamilton",1,NA
"2012spain","lhamilton",15,NA
"2012spain","lhamilton",36,NA
"2012spain","pdelarosa",1,NA
"2012spain","pdelarosa",11,NA
"2012spain","pdelarosa",20,NA
"2012spain","pdelarosa",36,NA
"2012spain","pdelarosa",52,NA
"2012spain","bsenna",1,NA
"2012spain","jvergne",1,NA
"2012spain","jvergne",11,NA
"2012spain","jvergne",24,NA
"2012spain","jvergne",41,NA
"2012spain","rgrosjean",1,NA
"2012spain","rgrosjean",11,NA
"2012spain","rgrosjean",27,NA
"2012spain","rgrosjean",52,NA
"2012spain","kraikkonen",1,NA
"2012spain","kraikkonen",12,NA
"2012spain","kraikkonen",28,NA
"2012spain","kraikkonen",49,NA
"2012spain","cpic",1,NA
"2012spain","cpic",16,NA
"2012spain","cpic",28,NA
"2012spain","jbutton",1,NA
"2012spain","jbutton",10,NA
"2012spain","jbutton",26,NA
"2012spain","jbutton",39,NA
"2012spain","falonso",1,NA
"2012spain","falonso",11,NA
"2012spain","falonso",27,NA
"2012spain","falonso",45,NA
"2012spain","fmassa",1,NA
"2012spain","fmassa",11,NA
"2012spain","fmassa",30,NA
"2012spain","fmassa",46,NA
"2012spain","mschumacher",1,NA
"2012spain","mschumacher",11,NA
"2012spain","nrosberg",1,NA
"2012spain","nrosberg",10,NA
"2012spain","nrosberg",23,NA
"2012spain","nrosberg",41,NA
"2012monaco","svettel",1,NA
"2012monaco","svettel",47,NA
"2012monaco","vpetrov",1,NA
"2012monaco","vpetrov",4,NA
"2012monaco","pdiresta",1,NA
"2012monaco","pdiresta",36,NA
"2012monaco","nhulkenberg",1,NA
"2012monaco","nhulkenberg",30,NA
"2012monaco","kkobayashi",1,NA
"2012monaco","kkobayashi",2,NA
"2012monaco","sperez",1,NA
"2012monaco","sperez",35,NA
"2012monaco","mwebber",1,NA
"2012monaco","mwebber",30,NA
"2012monaco","dricciardo",1,NA
"2012monaco","dricciardo",41,NA
"2012monaco","hkovalainen",1,NA
"2012monaco","hkovalainen",31,NA
"2012monaco","hkovalainen",74,NA
"2012monaco","nkarthikeyan",1,NA
"2012monaco","nkarthikeyan",30,NA
"2012monaco","nkarthikeyan",75,NA
"2012monaco","tglock",1,NA
"2012monaco","tglock",31,NA
"2012monaco","tglock",55,NA
"2012monaco","lhamilton",1,NA
"2012monaco","lhamilton",30,NA
"2012monaco","bsenna",1,NA
"2012monaco","bsenna",30,NA
"2012monaco","jvergne",1,NA
"2012monaco","jvergne",18,NA
"2012monaco","jvergne",71,NA
"2012monaco","kraikkonen",1,NA
"2012monaco","kraikkonen",30,NA
"2012monaco","cpic",1,NA
"2012monaco","cpic",34,NA
"2012monaco","jbutton",1,NA
"2012monaco","jbutton",39,NA
"2012monaco","falonso",1,NA
"2012monaco","falonso",31,NA
"2012monaco","fmassa",1,NA
"2012monaco","fmassa",32,NA
"2012monaco","mschumacher",1,NA
"2012monaco","mschumacher",35,NA
"2012monaco","nrosberg",1,NA
"2012monaco","nrosberg",28,NA
"2012canada","svettel",1,NA
"2012canada","svettel",17,NA
"2012canada","svettel",64,NA
"2012canada","vpetrov",1,NA
"2012canada","vpetrov",19,NA
"2012canada","vpetrov",44,NA
"2012canada","pmaldonado",1,NA
"2012canada","pmaldonado",30,NA
"2012canada","pdiresta",1,NA
"2012canada","pdiresta",14,NA
"2012canada","pdiresta",45,NA
"2012canada","nhulkenberg",1,NA
"2012canada","nhulkenberg",22,NA
"2012canada","nhulkenberg",43,NA
"2012canada","kkobayashi",1,NA
"2012canada","kkobayashi",25,NA
"2012canada","sperez",1,NA
"2012canada","sperez",42,NA
"2012canada","mwebber",1,NA
"2012canada","mwebber",18,NA
"2012canada","mwebber",53,NA
"2012canada","dricciardo",1,NA
"2012canada","dricciardo",18,NA
"2012canada","dricciardo",59,NA
"2012canada","hkovalainen",1,NA
"2012canada","hkovalainen",18,NA
"2012canada","hkovalainen",43,NA
"2012canada","nkarthikeyan",1,NA
"2012canada","tglock",1,NA
"2012canada","tglock",25,NA
"2012canada","lhamilton",1,NA
"2012canada","lhamilton",18,NA
"2012canada","lhamilton",51,NA
"2012canada","pdelarosa",1,NA
"2012canada","bsenna",1,NA
"2012canada","bsenna",24,NA
"2012canada","jvergne",1,NA
"2012canada","jvergne",17,NA
"2012canada","jvergne",44,NA
"2012canada","rgrosjean",1,NA
"2012canada","rgrosjean",22,NA
"2012canada","kraikkonen",1,NA
"2012canada","kraikkonen",41,NA
"2012canada","cpic",1,NA
"2012canada","cpic",29,NA
"2012canada","jbutton",1,NA
"2012canada","jbutton",16,NA
"2012canada","jbutton",34,NA
"2012canada","jbutton",53,NA
"2012canada","falonso",1,NA
"2012canada","falonso",20,NA
"2012canada","fmassa",1,NA
"2012canada","fmassa",13,NA
"2012canada","fmassa",59,NA
"2012canada","mschumacher",1,NA
"2012canada","mschumacher",14,NA
"2012canada","nrosberg",1,NA
"2012canada","nrosberg",20,NA
"2012canada","nrosberg",39,NA
"2012europe","svettel",1,NA
"2012europe","svettel",17,NA
"2012europe","svettel",30,NA
"2012europe","vpetrov",1,NA
"2012europe","vpetrov",14,NA
"2012europe","vpetrov",26,NA
"2012europe","vpetrov",48,NA
"2012europe","pmaldonado",1,NA
"2012europe","pmaldonado",15,NA
"2012europe","pmaldonado",29,NA
"2012europe","pdiresta",1,NA
"2012europe","pdiresta",24,NA
"2012europe","nhulkenberg",1,NA
"2012europe","nhulkenberg",15,NA
"2012europe","nhulkenberg",29,NA
"2012europe","kkobayashi",1,NA
"2012europe","kkobayashi",15,NA
"2012europe","kkobayashi",21,NA
"2012europe","sperez",1,NA
"2012europe","sperez",11,NA
"2012europe","sperez",26,NA
"2012europe","mwebber",1,NA
"2012europe","mwebber",20,NA
"2012europe","mwebber",39,NA
"2012europe","dricciardo",1,NA
"2012europe","dricciardo",15,NA
"2012europe","dricciardo",38,NA
"2012europe","hkovalainen",1,NA
"2012europe","hkovalainen",13,NA
"2012europe","hkovalainen",28,NA
"2012europe","nkarthikeyan",1,NA
"2012europe","nkarthikeyan",16,NA
"2012europe","nkarthikeyan",30,NA
"2012europe","lhamilton",1,NA
"2012europe","lhamilton",14,NA
"2012europe","lhamilton",29,NA
"2012europe","pdelarosa",1,NA
"2012europe","pdelarosa",15,NA
"2012europe","pdelarosa",29,NA
"2012europe","bsenna",1,NA
"2012europe","bsenna",21,NA
"2012europe","jvergne",1,NA
"2012europe","jvergne",18,NA
"2012europe","rgrosjean",1,NA
"2012europe","rgrosjean",17,NA
"2012europe","rgrosjean",29,NA
"2012europe","kraikkonen",1,NA
"2012europe","kraikkonen",15,NA
"2012europe","kraikkonen",29,NA
"2012europe","cpic",1,NA
"2012europe","cpic",12,NA
"2012europe","cpic",29,NA
"2012europe","jbutton",1,NA
"2012europe","jbutton",11,NA
"2012europe","jbutton",27,NA
"2012europe","falonso",1,NA
"2012europe","falonso",16,NA
"2012europe","falonso",29,NA
"2012europe","fmassa",1,NA
"2012europe","fmassa",12,NA
"2012europe","fmassa",28,NA
"2012europe","fmassa",54,NA
"2012europe","mschumacher",1,NA
"2012europe","mschumacher",20,NA
"2012europe","mschumacher",42,NA
"2012europe","nrosberg",1,NA
"2012europe","nrosberg",21,NA
"2012europe","nrosberg",47,NA
"2012greatbritain","svettel",1,NA
"2012greatbritain","svettel",11,NA
"2012greatbritain","svettel",32,NA
"2012greatbritain","pmaldonado",1,NA
"2012greatbritain","pmaldonado",12,NA
"2012greatbritain","pmaldonado",13,NA
"2012greatbritain","pdiresta",1,NA
"2012greatbritain","pdiresta",2,NA
"2012greatbritain","nhulkenberg",1,NA
"2012greatbritain","nhulkenberg",17,NA
"2012greatbritain","nhulkenberg",36,NA
"2012greatbritain","kkobayashi",1,NA
"2012greatbritain","kkobayashi",17,NA
"2012greatbritain","kkobayashi",38,NA
"2012greatbritain","sperez",1,NA
"2012greatbritain","mwebber",1,NA
"2012greatbritain","mwebber",15,NA
"2012greatbritain","mwebber",34,NA
"2012greatbritain","dricciardo",1,NA
"2012greatbritain","dricciardo",17,NA
"2012greatbritain","dricciardo",30,NA
"2012greatbritain","hkovalainen",1,NA
"2012greatbritain","hkovalainen",13,NA
"2012greatbritain","hkovalainen",30,NA
"2012greatbritain","nkarthikeyan",1,NA
"2012greatbritain","nkarthikeyan",17,NA
"2012greatbritain","nkarthikeyan",36,NA
"2012greatbritain","tglock",1,NA
"2012greatbritain","tglock",19,NA
"2012greatbritain","tglock",39,NA
"2012greatbritain","lhamilton",1,NA
"2012greatbritain","lhamilton",22,NA
"2012greatbritain","lhamilton",29,NA
"2012greatbritain","pdelarosa",1,NA
"2012greatbritain","pdelarosa",28,NA
"2012greatbritain","bsenna",1,NA
"2012greatbritain","bsenna",15,NA
"2012greatbritain","bsenna",31,NA
"2012greatbritain","jvergne",1,NA
"2012greatbritain","jvergne",15,NA
"2012greatbritain","jvergne",33,NA
"2012greatbritain","rgrosjean",1,NA
"2012greatbritain","rgrosjean",3,NA
"2012greatbritain","rgrosjean",27,NA
"2012greatbritain","kraikkonen",1,NA
"2012greatbritain","kraikkonen",14,NA
"2012greatbritain","kraikkonen",35,NA
"2012greatbritain","cpic",1,NA
"2012greatbritain","cpic",14,NA
"2012greatbritain","cpic",33,NA
"2012greatbritain","jbutton",1,NA
"2012greatbritain","jbutton",17,NA
"2012greatbritain","jbutton",32,NA
"2012greatbritain","falonso",1,NA
"2012greatbritain","falonso",16,NA
"2012greatbritain","falonso",38,NA
"2012greatbritain","fmassa",1,NA
"2012greatbritain","fmassa",14,NA
"2012greatbritain","fmassa",36,NA
"2012greatbritain","mschumacher",1,NA
"2012greatbritain","mschumacher",13,NA
"2012greatbritain","mschumacher",35,NA
"2012greatbritain","nrosberg",1,NA
"2012greatbritain","nrosberg",16,NA
"2012greatbritain","nrosberg",38,NA
"2012germany","svettel",1,NA
"2012germany","svettel",21,NA
"2012germany","svettel",42,NA
"2012germany","vpetrov",1,NA
"2012germany","vpetrov",15,NA
"2012germany","vpetrov",33,NA
"2012germany","vpetrov",51,NA
"2012germany","pmaldonado",1,NA
"2012germany","pmaldonado",14,NA
"2012germany","pmaldonado",39,NA
"2012germany","pmaldonado",58,NA
"2012germany","pdiresta",1,NA
"2012germany","pdiresta",11,NA
"2012germany","pdiresta",40,NA
"2012germany","nhulkenberg",1,NA
"2012germany","nhulkenberg",13,NA
"2012germany","nhulkenberg",32,NA
"2012germany","nhulkenberg",47,NA
"2012germany","kkobayashi",1,NA
"2012germany","kkobayashi",23,NA
"2012germany","kkobayashi",44,NA
"2012germany","sperez",1,NA
"2012germany","sperez",18,NA
"2012germany","sperez",41,NA
"2012germany","mwebber",1,NA
"2012germany","mwebber",13,NA
"2012germany","mwebber",41,NA
"2012germany","dricciardo",1,NA
"2012germany","dricciardo",20,NA
"2012germany","dricciardo",39,NA
"2012germany","hkovalainen",1,NA
"2012germany","hkovalainen",14,NA
"2012germany","hkovalainen",32,NA
"2012germany","hkovalainen",45,NA
"2012germany","hkovalainen",54,NA
"2012germany","nkarthikeyan",1,NA
"2012germany","nkarthikeyan",23,NA
"2012germany","nkarthikeyan",47,NA
"2012germany","tglock",1,NA
"2012germany","tglock",20,NA
"2012germany","tglock",41,NA
"2012germany","lhamilton",1,NA
"2012germany","lhamilton",4,NA
"2012germany","lhamilton",32,NA
"2012germany","lhamilton",48,NA
"2012germany","pdelarosa",1,NA
"2012germany","pdelarosa",21,NA
"2012germany","pdelarosa",46,NA
"2012germany","bsenna",1,NA
"2012germany","bsenna",2,NA
"2012germany","bsenna",26,NA
"2012germany","bsenna",48,NA
"2012germany","jvergne",1,NA
"2012germany","jvergne",7,NA
"2012germany","jvergne",28,NA
"2012germany","jvergne",46,NA
"2012germany","rgrosjean",1,NA
"2012germany","rgrosjean",2,NA
"2012germany","rgrosjean",25,NA
"2012germany","rgrosjean",43,NA
"2012germany","kraikkonen",1,NA
"2012germany","kraikkonen",12,NA
"2012germany","kraikkonen",39,NA
"2012germany","cpic",1,NA
"2012germany","cpic",22,NA
"2012germany","cpic",44,NA
"2012germany","jbutton",1,NA
"2012germany","jbutton",20,NA
"2012germany","jbutton",41,NA
"2012germany","falonso",1,NA
"2012germany","falonso",19,NA
"2012germany","falonso",42,NA
"2012germany","fmassa",1,NA
"2012germany","fmassa",2,NA
"2012germany","fmassa",25,NA
"2012germany","fmassa",48,NA
"2012germany","mschumacher",1,NA
"2012germany","mschumacher",15,NA
"2012germany","mschumacher",37,NA
"2012germany","mschumacher",53,NA
"2012germany","nrosberg",1,NA
"2012germany","nrosberg",13,NA
"2012germany","nrosberg",33,NA
"2012germany","nrosberg",51,NA
"2012hungary","svettel",1,NA
"2012hungary","svettel",18,NA
"2012hungary","svettel",39,NA
"2012hungary","svettel",59,NA
"2012hungary","vpetrov",1,NA
"2012hungary","vpetrov",19,NA
"2012hungary","vpetrov",36,NA
"2012hungary","vpetrov",52,NA
"2012hungary","pmaldonado",1,NA
"2012hungary","pmaldonado",16,NA
"2012hungary","pmaldonado",42,NA
"2012hungary","pdiresta",1,NA
"2012hungary","pdiresta",17,NA
"2012hungary","pdiresta",39,NA
"2012hungary","nhulkenberg",1,NA
"2012hungary","nhulkenberg",16,NA
"2012hungary","nhulkenberg",40,NA
"2012hungary","kkobayashi",1,NA
"2012hungary","kkobayashi",9,NA
"2012hungary","kkobayashi",41,NA
"2012hungary","sperez",1,NA
"2012hungary","sperez",22,NA
"2012hungary","sperez",48,NA
"2012hungary","mwebber",1,NA
"2012hungary","mwebber",21,NA
"2012hungary","mwebber",40,NA
"2012hungary","mwebber",56,NA
"2012hungary","dricciardo",1,NA
"2012hungary","dricciardo",15,NA
"2012hungary","dricciardo",35,NA
"2012hungary","dricciardo",48,NA
"2012hungary","hkovalainen",1,NA
"2012hungary","hkovalainen",18,NA
"2012hungary","hkovalainen",37,NA
"2012hungary","hkovalainen",57,NA
"2012hungary","nkarthikeyan",1,NA
"2012hungary","nkarthikeyan",19,NA
"2012hungary","nkarthikeyan",40,NA
"2012hungary","tglock",1,NA
"2012hungary","tglock",19,NA
"2012hungary","tglock",41,NA
"2012hungary","lhamilton",1,NA
"2012hungary","lhamilton",19,NA
"2012hungary","lhamilton",41,NA
"2012hungary","pdelarosa",1,NA
"2012hungary","pdelarosa",23,NA
"2012hungary","pdelarosa",42,NA
"2012hungary","bsenna",1,NA
"2012hungary","bsenna",17,NA
"2012hungary","bsenna",43,NA
"2012hungary","jvergne",1,NA
"2012hungary","jvergne",13,NA
"2012hungary","jvergne",31,NA
"2012hungary","jvergne",47,NA
"2012hungary","rgrosjean",1,NA
"2012hungary","rgrosjean",20,NA
"2012hungary","rgrosjean",40,NA
"2012hungary","kraikkonen",1,NA
"2012hungary","kraikkonen",21,NA
"2012hungary","kraikkonen",46,NA
"2012hungary","cpic",1,NA
"2012hungary","cpic",21,NA
"2012hungary","cpic",40,NA
"2012hungary","jbutton",1,NA
"2012hungary","jbutton",16,NA
"2012hungary","jbutton",35,NA
"2012hungary","jbutton",46,NA
"2012hungary","falonso",1,NA
"2012hungary","falonso",18,NA
"2012hungary","falonso",44,NA
"2012hungary","fmassa",1,NA
"2012hungary","fmassa",19,NA
"2012hungary","fmassa",44,NA
"2012hungary","mschumacher",1,NA
"2012hungary","mschumacher",2,NA
"2012hungary","mschumacher",33,NA
"2012hungary","nrosberg",1,NA
"2012hungary","nrosberg",17,NA
"2012hungary","nrosberg",41,NA
"2010spain","svettel",1,NA
"2010spain","svettel",17,NA
"2010spain","svettel",55,NA
"2010spain","vpetrov",1,NA
"2010spain","vpetrov",14,NA
"2010spain","rbarrichello",1,NA
"2010spain","rbarrichello",16,NA
"2010spain","asutil",1,NA
"2010spain","asutil",18,NA
"2010spain","nhulkenberg",1,NA
"2010spain","nhulkenberg",17,NA
"2010spain","nhulkenberg",33,NA
"2010spain","kkobayashi",1,NA
"2010spain","kkobayashi",17,NA
"2010spain","sbuemi",1,NA
"2010spain","sbuemi",2,NA
"2010spain","sbuemi",30,NA
"2010spain","jalguersuari",1,NA
"2010spain","jalguersuari",17,NA
"2010spain","mwebber",1,NA
"2010spain","mwebber",18,NA
"2010spain","jtrulli",1,NA
"2010spain","jtrulli",23,NA
"2010spain","kchandhok",1,NA
"2010spain","vliuzzi",1,NA
"2010spain","vliuzzi",13,NA
"2010spain","tglock",1,NA
"2010spain","tglock",22,NA
"2010spain","lhamilton",1,NA
"2010spain","lhamilton",18,NA
"2010spain","pdelarosa",1,NA
"2010spain","pdelarosa",2,NA
"2010spain","jbutton",1,NA
"2010spain","jbutton",17,NA
"2010spain","rkubica",1,NA
"2010spain","rkubica",17,NA
"2010spain","falonso",1,NA
"2010spain","falonso",17,NA
"2010spain","ldigrassi",1,NA
"2010spain","ldigrassi",20,NA
"2010spain","fmassa",1,NA
"2010spain","fmassa",15,NA
"2010spain","mschumacher",1,NA
"2010spain","mschumacher",15,NA
"2010spain","nrosberg",1,NA
"2010spain","nrosberg",15,NA
"2010spain","nrosberg",36,NA
"2012belgium","svettel",1,NA
